,Category,Word,FirstLetter,Word.1,Freq
15355,Pflanze,Tuberose,T,,1.0
15356,Pflanze,Tulpe,T,,15.0
15357,Pflanze,Tulpenbaum,T,,2.0
15358,Pflanze,Tulpenblüte,T,,1.0
15359,Pflanze,Tulpenfeld,T,,2.0
15360,Pflanze,Tulpenstrauß,T,,1.0
15361,Pflanze,Tulpenzwiebel,T,,1.0
15362,Pflanze,Tundra,T,,22.0
15363,Pflanze,Turmgänsekresse,T,,1.0
15364,Pflanze,Tännchen,T,,1.0
15365,Pflanze,Tümpel,T,,75.0
15366,Pflanze,Tüpfelfarn,T,,2.0
15367,Pflanze,Türkenbund,T,,1.0
15368,Pflanze,Türkenbundlilie,T,,1.0
15369,Pflanze,Ufer-Segge,U,,1.0
15370,Pflanze,Ulme,U,,13.0
15371,Pflanze,Ulmenholz,U,,2.0
15372,Pflanze,Umbra,U,,2.0
15373,Pflanze,Ungras,U,,2.0
15374,Pflanze,Unkraut,U,,126.0
15375,Pflanze,Unkrautbekämpfung,U,,16.0
15376,Pflanze,Unkrautbekämpfungsmittel,U,,1.0
15377,Pflanze,Unkrautsamen,U,,3.0
15378,Pflanze,Unkrautvernichter,U,,16.0
15379,Pflanze,Unkrautvernichtung,U,,1.0
15380,Pflanze,Unkrautvernichtungsmittel,U,,12.0
15381,Pflanze,Unterfamilie,U,,92.0
15382,Pflanze,Untergattung,U,,52.0
15383,Pflanze,Unterholz,U,,67.0
15384,Pflanze,Untersaat,U,,3.0
15385,Pflanze,Unterwasserpflanze,U,,1.0
15386,Pflanze,Unterwasservegetation,U,,1.0
15387,Pflanze,Urgetreide,U,,1.0
15388,Pflanze,Urwald,U,,85.0
15389,Pflanze,Vakuole,V,,4.0
15390,Pflanze,Vanille,V,,105.0
15391,Pflanze,Vanilleschote,V,,15.0
15392,Pflanze,Vanillestange,V,,1.0
15393,Pflanze,Vegetation,V,,372.0
15394,Pflanze,Vegetationsdecke,V,,1.0
15395,Pflanze,Vegetationsfläche,V,,1.0
15396,Pflanze,Vegetationsgeschichte,V,,3.0
15397,Pflanze,Vegetationskarte,V,,1.0
15398,Pflanze,Vegetationsperiode,V,,32.0
15399,Pflanze,Vegetationsphase,V,,1.0
15400,Pflanze,Vegetationspunkt,V,,1.0
15401,Pflanze,Vegetationsstufe,V,,1.0
15402,Pflanze,Vegetationszeit,V,,7.0
15403,Pflanze,Vegetationszone,V,,2.0
15404,Pflanze,Veilchen,V,,67.0
15405,Pflanze,Venusfliegenfalle,V,,4.0
15406,Pflanze,Vergissmeinnicht,V,,10.0
15407,Pflanze,Vergißmeinnicht,V,,2.0
15408,Pflanze,Verjüngung,V,,68.0
15409,Pflanze,Verjüngungsmittel,V,,1.0
15410,Pflanze,Vetiver,V,,5.0
15411,Pflanze,Vielteilige Mondraute,V,,1.0
15412,Pflanze,Vigna,V,,8.0
15413,Pflanze,Viola,V,,197.0
15414,Pflanze,Violine,V,,200.0
15415,Pflanze,Virginiatabak,V,,1.0
15416,Pflanze,Vogel-Kirsche,V,,1.0
15417,Pflanze,Vogelbeere,V,,11.0
15418,Pflanze,Vogelkirsche,V,,3.0
15419,Pflanze,Vogelmiere,V,,4.0
15420,Pflanze,Vogelwiese,V,,2.0
15421,Pflanze,Voliere,V,,30.0
15422,Pflanze,Vollholz,V,,5.0
15423,Pflanze,Vollkorn,V,,25.0
15424,Pflanze,Vollkornbrot,V,,28.0
15425,Pflanze,Vollkornbrötchen,V,,2.0
15426,Pflanze,Vollkornmehl,V,,9.0
15427,Pflanze,Vollkorntoast,V,,1.0
15428,Pflanze,Vorfrucht,V,,2.0
15429,Pflanze,Vorfrühling,V,,8.0
15430,Pflanze,Vorgarten,V,,70.0
15431,Pflanze,Vorweihnacht,V,,1.0
15432,Pflanze,Vorweihnachtszeit,V,,160.0
15433,Pflanze,Wabe,W,,22.0
15434,Pflanze,Wabenhonig,W,,5.0
15435,Pflanze,Wachholder,W,,3.0
15436,Pflanze,Wacholder,W,,20.0
15437,Pflanze,Wacholderbusch,W,,1.0
15438,Pflanze,Wacholderstrauch,W,,1.0
15439,Pflanze,Wachtelweizen,W,,1.0
15440,Pflanze,Wakame,W,,2.0
15441,Pflanze,Wald,W,,4322.0
15442,Pflanze,Wald-Geißbart,W,,1.0
15443,Pflanze,Wald-Wicke,W,,1.0
15444,Pflanze,Waldbeere,W,,1.0
15445,Pflanze,Waldboden,W,,67.0
15446,Pflanze,Waldchampignon,W,,1.0
15447,Pflanze,Walderdbeere,W,,2.0
15448,Pflanze,Waldfrucht,W,,2.0
15449,Pflanze,Waldhonig,W,,12.0
15450,Pflanze,Waldhyazinthe,W,,2.0
15451,Pflanze,Waldkiefer,W,,4.0
15452,Pflanze,Waldmeister,W,,10.0
15453,Pflanze,Waldsegge,W,,1.0
15454,Pflanze,Waldtal,W,,7.0
15455,Pflanze,Waldumbau,W,,40.0
15456,Pflanze,Waldung,W,,7.0
15457,Pflanze,Waldwanderung,W,,6.0
15458,Pflanze,Waldweg,W,,101.0
15459,Pflanze,Waldweide,W,,10.0
15460,Pflanze,Waldweiher,W,,2.0
15461,Pflanze,Waldweihnacht,W,,3.0
15462,Pflanze,Waldwichtel,W,,6.0
15463,Pflanze,Waldwiese,W,,5.0
15464,Pflanze,Waldwirtschaft,W,,74.0
15465,Pflanze,Waldzauber,W,,1.0
15466,Pflanze,Waldzone,W,,1.0
15467,Pflanze,Wallhecke,W,,1.0
15468,Pflanze,Walnuss,W,,19.0
15469,Pflanze,Walnussbaum,W,,2.0
15470,Pflanze,Wandelröschen,W,,3.0
15471,Pflanze,Wanzen-Knabenkraut,W,,1.0
15472,Pflanze,Wasabi,W,,14.0
15473,Pflanze,Wasserdost,W,,1.0
15474,Pflanze,Wasserfalle,W,,2.0
15475,Pflanze,Wasserhahnenfuß,W,,1.0
15476,Pflanze,Wasserhyazinthe,W,,1.0
15477,Pflanze,Wasserkastanie,W,,1.0
15478,Pflanze,Wasserlobelie,W,,1.0
15479,Pflanze,Wassermelone,W,,25.0
15480,Pflanze,Wassermelonen,W,,14.0
15481,Pflanze,Wasserminze,W,,1.0
15482,Pflanze,Wassernuss,W,,1.0
15483,Pflanze,Wasserpest,W,,1.0
15484,Pflanze,Wasserpflanze,W,,3.0
15485,Pflanze,Wasserpilz,W,,1.0
15486,Pflanze,Wassersalat,W,,1.0
15487,Pflanze,Wasserschlauch,W,,15.0
15488,Pflanze,Wattenmeer,W,,236.0
15489,Pflanze,Wau,W,,8.0
15490,Pflanze,Wegerich,W,,2.0
15491,Pflanze,Wegrand,W,,8.0
15492,Pflanze,Wegwarte,W,,9.0
15493,Pflanze,Weiche Trespe,W,,1.0
15494,Pflanze,Weichholz,W,,5.0
15495,Pflanze,Weichsel,W,,34.0
15496,Pflanze,Weichselbaum,W,,2.0
15497,Pflanze,Weichweizen,W,,3.0
15498,Pflanze,Weide,W,,218.0
15499,Pflanze,Weidelgras,W,,6.0
15500,Pflanze,Weidenbaum,W,,3.0
15501,Pflanze,Weidenblättriger Alant,W,,1.0
15502,Pflanze,Weidenbusch,W,,5.0
15503,Pflanze,Weidengebüsch,W,,3.0
15504,Pflanze,Weidengeflecht,W,,1.0
15505,Pflanze,Weidenkorb,W,,3.0
15506,Pflanze,Weidenkätzchen,W,,2.0
15507,Pflanze,Weidenrute,W,,1.0
15508,Pflanze,Weidenröschen,W,,4.0
15509,Pflanze,Weidenstock,W,,1.0
15510,Pflanze,Weihnachtsbaum,W,,196.0
15511,Pflanze,Weihnachtsbaumplantage,W,,1.0
15512,Pflanze,Weihnachtsbäumchen,W,,1.0
15513,Pflanze,Weihnachtskaktus,W,,1.0
15514,Pflanze,Weihnachtsstern,W,,8.0
15515,Pflanze,Weihnachtstanne,W,,1.0
15516,Pflanze,Weihrauch,W,,47.0
15517,Pflanze,Weilchen,W,,19.0
15518,Pflanze,Wein,W,,1292.0
15519,Pflanze,Weinanbau,W,,50.0
15520,Pflanze,Weinanbaugebiet,W,,20.0
15521,Pflanze,Weinbau,W,,300.0
15522,Pflanze,Weinbaugebiet,W,,21.0
15523,Pflanze,Weinbeere,W,,2.0
15524,Pflanze,Weinberg,W,,188.0
15525,Pflanze,Weingarten,W,,170.0
15526,Pflanze,Weinlaub,W,,5.0
15527,Pflanze,Weinrebe,W,,11.0
15528,Pflanze,Weinstock,W,,30.0
15529,Pflanze,Weintraube,W,,18.0
15530,Pflanze,Weintrauben,W,,50.0
15531,Pflanze,Weizen,W,,208.0
15532,Pflanze,Weizenfeld,W,,4.0
15533,Pflanze,Weizenkorn,W,,4.0
15534,Pflanze,Weiß-Tanne,W,,7.0
15535,Pflanze,Weißbuche,W,,1.0
15536,Pflanze,Weißdorn,W,,14.0
15537,Pflanze,Weiße Pestwurz,W,,2.0
15538,Pflanze,Weiße Taubnessel,W,,2.0
15539,Pflanze,Weiße Waldhyazinthe,W,,1.0
15540,Pflanze,Weißklee,W,,3.0
15541,Pflanze,Weißkohl,W,,15.0
15542,Pflanze,Weißtanne,W,,10.0
15543,Pflanze,Welwitschia,W,,2.0
15544,Pflanze,Welwitschie,W,,2.0
15545,Pflanze,Wermut,W,,11.0
15546,Pflanze,Wermutkraut,W,,3.0
15547,Pflanze,Weymouth-Kiefer,W,,2.0
15548,Pflanze,Weymouthskiefer,W,,1.0
15549,Pflanze,Wicke,W,,16.0
15550,Pflanze,Wicken,W,,8.0
15551,Pflanze,Wiede,W,,11.0
15552,Pflanze,Wiederaufforstung,W,,43.0
15553,Pflanze,Wiese,W,,778.0
15554,Pflanze,Wiesen-Alant,W,,1.0
15555,Pflanze,Wiesen-Arzneibaldrian,W,,1.0
15556,Pflanze,Wiesen-Flockenblume,W,,1.0
15557,Pflanze,Wiesen-Kammgras,W,,1.0
15558,Pflanze,Wiesen-Kerbel,W,,1.0
15559,Pflanze,Wiesen-Schaumkresse,W,,1.0
15560,Pflanze,Wiesen-Schlüsselblume,W,,1.0
15561,Pflanze,Wiesen-Wachtelweizen,W,,3.0
15562,Pflanze,Wiesenbach,W,,5.0
15563,Pflanze,Wiesenbewässerung,W,,1.0
15564,Pflanze,Wiesenblume,W,,2.0
15565,Pflanze,Wiesenboden,W,,3.0
15566,Pflanze,Wiesenbärenklau,W,,1.0
15567,Pflanze,Wiesenegge,W,,1.0
15568,Pflanze,Wiesenfuchsschwanz,W,,1.0
15569,Pflanze,Wiesengrund,W,,16.0
15570,Pflanze,Wiesenhafer,W,,1.0
15571,Pflanze,Wiesenhang,W,,4.0
15572,Pflanze,Wiesenkerbel,W,,1.0
15573,Pflanze,Wiesenklee,W,,4.0
15574,Pflanze,Wiesenknopf,W,,5.0
15575,Pflanze,Wiesenland,W,,4.0
15576,Pflanze,Wiesenlieschgras,W,,1.0
15577,Pflanze,Wiesenpfad,W,,3.0
15578,Pflanze,Wiesenrain,W,,1.0
15579,Pflanze,Wiesenraute,W,,1.0
15580,Pflanze,Wiesensalbei,W,,6.0
15581,Pflanze,Wiesenschaumkraut,W,,4.0
15582,Pflanze,Wiesenschlüsselblume,W,,1.0
15583,Pflanze,Wiesensilge,W,,1.0
15584,Pflanze,Wiesenstreifen,W,,3.0
15585,Pflanze,Wiesental,W,,51.0
15586,Pflanze,Wiesenweg,W,,16.0
15587,Pflanze,Wildapfel,W,,4.0
15588,Pflanze,Wildbach,W,,16.0
15589,Pflanze,Wildbirne,W,,3.0
15590,Pflanze,Wildblumenwiese,W,,10.0
15591,Pflanze,Wilde Karde,W,,1.0
15592,Pflanze,Wilde Malve,W,,1.0
15593,Pflanze,Wilde Möhre,W,,16.0
15594,Pflanze,Wildes Stiefmütterchen,W,,1.0
15595,Pflanze,Wildfleisch,W,,25.0
15596,Pflanze,Wildgemüse,W,,2.0
15597,Pflanze,Wildkaninchen,W,,18.0
15598,Pflanze,Wildkirsche,W,,4.0
15599,Pflanze,Wildkraut,W,,3.0
15600,Pflanze,Wildpflanze,W,,3.0
15601,Pflanze,Wildpflaume,W,,1.0
15602,Pflanze,Wildreis,W,,4.0
15603,Pflanze,Wildschwein,W,,100.0
15604,Pflanze,Wildwiese,W,,6.0
15605,Pflanze,Wildwuchs,W,,32.0
15606,Pflanze,Wimper-Segge,W,,1.0
15607,Pflanze,Winde,W,,164.0
15608,Pflanze,Windmühle,W,,118.0
15609,Pflanze,Windröschen,W,,2.0
15610,Pflanze,Wingert,W,,2.0
15611,Pflanze,Winterbeere,W,,1.0
15612,Pflanze,Winterblüher,W,,2.0
15613,Pflanze,Wintergarten,W,,84.0
15614,Pflanze,Wintergerste,W,,18.0
15615,Pflanze,Wintergetreide,W,,12.0
15616,Pflanze,Wintergrün,W,,3.0
15617,Pflanze,Winterkorn,W,,41.0
15618,Pflanze,Winterkresse,W,,2.0
15619,Pflanze,Winterlinde,W,,8.0
15620,Pflanze,Winterling,W,,2.0
15621,Pflanze,Winterraps,W,,16.0
15622,Pflanze,Winterrettich,W,,2.0
15623,Pflanze,Winterroggen,W,,3.0
15624,Pflanze,Wintersaat,W,,2.0
15625,Pflanze,Wintersalat,W,,5.0
15626,Pflanze,Winterweizen,W,,21.0
15627,Pflanze,Winterzwiebel,W,,1.0
15628,Pflanze,Wipfel,W,,15.0
15629,Pflanze,Wirsing,W,,24.0
15630,Pflanze,Witwenblume,W,,2.0
15631,Pflanze,Woge,W,,7.0
15632,Pflanze,Wolfsmilch,W,,2.0
15633,Pflanze,Wollgras,W,,5.0
15634,Pflanze,Wunderbaum,W,,5.0
15635,Pflanze,Wunderblume,W,,1.0
15636,Pflanze,Wundklee,W,,1.0
15637,Pflanze,Wunschbaum,W,,11.0
15638,Pflanze,Wurmfarn,W,,2.0
15639,Pflanze,Wurmfarne,W,,1.0
15640,Pflanze,Wurstkraut,W,,1.0
15641,Pflanze,Wurzel,W,,241.0
15642,Pflanze,Wurzelballen,W,,8.0
15643,Pflanze,Wurzelbehandlung,W,,17.0
15644,Pflanze,Wurzelgeflecht,W,,4.0
15645,Pflanze,Wurzelgemüse,W,,15.0
15646,Pflanze,Wurzelhaut,W,,2.0
15647,Pflanze,Wurzelholz,W,,3.0
15648,Pflanze,Wurzelknolle,W,,2.0
15649,Pflanze,Wurzellose Zwergwasserlinse,W,,1.0
15650,Pflanze,Wurzelnde Simse,W,,1.0
15651,Pflanze,Wurzelpetersilie,W,,3.0
15652,Pflanze,Wurzelraum,W,,3.0
15653,Pflanze,Wurzelstock,W,,17.0
15654,Pflanze,Wurzelwerk,W,,12.0
15655,Pflanze,Wäldchen,W,,59.0
15656,Pflanze,Wünschelrute,W,,4.0
15657,Pflanze,Würzkraut,W,,1.0
15658,Pflanze,Wüstenpflanze,W,,1.0
15659,Pflanze,Xylem,X,,9.0
15660,Pflanze,Yacón,Y,,1.0
15661,Pflanze,Yams,Y,,1.0
15662,Pflanze,Yamswurzel,Y,,2.0
15663,Pflanze,Yerba,Y,,6.0
15664,Pflanze,Ylang-Ylang,Y,,1.0
15665,Pflanze,Yohimbe,Y,,3.0
15666,Pflanze,Ysop,Y,,2.0
15667,Pflanze,Yucca,Y,,7.0
15668,Pflanze,Zackenschötchen,Z,,2.0
15669,Pflanze,Zahntrost,Z,,1.0
15670,Pflanze,Zaubernuss,Z,,5.0
15671,Pflanze,Zaunrübe,Z,,1.0
15672,Pflanze,Zaunwicke,Z,,1.0
15673,Pflanze,Zaunwinde,Z,,1.0
15674,Pflanze,Zea,Z,,1.0
15675,Pflanze,Zeder,Z,,8.0
15676,Pflanze,Zedernholz,Z,,10.0
15677,Pflanze,Zeitlose,Z,,9.0
15678,Pflanze,Zellulose,Z,,22.0
15679,Pflanze,Zichorie,Z,,1.0
15680,Pflanze,Zierbaum,Z,,1.0
15681,Pflanze,Ziergarten,Z,,11.0
15682,Pflanze,Ziergehölz,Z,,6.0
15683,Pflanze,Zierkirsche,Z,,3.0
15684,Pflanze,Zierkürbis,Z,,1.0
15685,Pflanze,Zierpflanze,Z,,38.0
15686,Pflanze,Zierrasen,Z,,2.0
15687,Pflanze,Zierstrauch,Z,,3.0
15688,Pflanze,Ziest,Z,,3.0
15689,Pflanze,Zimmerpflanze,Z,,8.0
15690,Pflanze,Zinnie,Z,,1.0
15691,Pflanze,Zirbe,Z,,1.0
15692,Pflanze,Zirbel,Z,,2.0
15693,Pflanze,Zirbeldrüse,Z,,4.0
15694,Pflanze,Zirbelkiefer,Z,,1.0
15695,Pflanze,Zirbelnuss,Z,,1.0
15696,Pflanze,Zirbenschnaps,Z,,1.0
15697,Pflanze,Zitrone,Z,,116.0
15698,Pflanze,Zitronen-Thymian,Z,,1.0
15699,Pflanze,Zitronenbaum,Z,,3.0
15700,Pflanze,Zitronengras,Z,,9.0
15701,Pflanze,Zitronenmelisse,Z,,13.0
15702,Pflanze,Zitronenverbene,Z,,1.0
15703,Pflanze,Zitrusfrucht,Z,,5.0
15704,Pflanze,Zitruspflanze,Z,,2.0
15705,Pflanze,Zittergras,Z,,1.0
15706,Pflanze,Zitterpappel,Z,,1.0
15707,Pflanze,Zucchini,Z,,84.0
15708,Pflanze,Zucchino,Z,,1.0
15709,Pflanze,Zucker-Ahorn,Z,,1.0
15710,Pflanze,Zuckerahorn,Z,,1.0
15711,Pflanze,Zuckererbse,Z,,1.0
15712,Pflanze,Zuckerrohr,Z,,31.0
15713,Pflanze,Zuckerrohranbau,Z,,5.0
15714,Pflanze,Zuckerrohrernte,Z,,1.0
15715,Pflanze,Zuckerrohrplantage,Z,,1.0
15716,Pflanze,Zuckerrübe,Z,,8.0
15717,Pflanze,Zuckerrüben,Z,,48.0
15718,Pflanze,Zuckerrübenanbau,Z,,1.0
15719,Pflanze,Zuckerrübensirup,Z,,3.0
15720,Pflanze,Zuckertang,Z,,1.0
15721,Pflanze,Zweiblatt,Z,,4.0
15722,Pflanze,Zweig,Z,,338.0
15723,Pflanze,Zwerg-Igelkolben,Z,,1.0
15724,Pflanze,Zwerg-Kirsche,Z,,1.0
15725,Pflanze,Zwergholunder,Z,,2.0
15726,Pflanze,Zwergmispel,Z,,1.0
15727,Pflanze,Zwergrohrkolben,Z,,1.0
15728,Pflanze,Zwergwasserlinse,Z,,2.0
15729,Pflanze,Zwetsche,Z,,1.0
15730,Pflanze,Zwetschge,Z,,9.0
15731,Pflanze,Zwetschgenbaum,Z,,1.0
15732,Pflanze,Zwiebel,Z,,116.0
15733,Pflanze,Zwiebelgemüse,Z,,1.0
15734,Pflanze,Zwiebeln,Z,,227.0
15735,Pflanze,Zwiebelpflanze,Z,,1.0
15736,Pflanze,Zyperngras,Z,,3.0
15737,Pflanze,Zypresse,Z,,3.0
15738,Pflanze,Zypressengewächse,Z,,3.0
15739,Pflanze,Zypressenholz,Z,,1.0
15740,Pflanze,nicht identifiziert,n,,28.0
15741,Pflanze,zu ergänzen,z,,249.0
15742,Pflanze,Ährchen,A,,32.0
15743,Pflanze,Ähre,A,,27.0
15744,Pflanze,Ährenbündel,A,,4.0
15745,Pflanze,Ährenfeld,A,,1.0
15746,Pflanze,Ährenkranz,A,,1.0
15747,Pflanze,Ährenlese,A,,2.0
15748,Pflanze,Ährige Teufelskralle,A,,1.0
15749,Pflanze,Äpfel,A,,293.0
15750,Pflanze,Äskulapstab,A,,2.0
15751,Pflanze,Ästige Mondraute,A,,1.0
15752,Pflanze,Ölpalme,O,,7.0
15753,Stadt,Aach,A,Aach,17.0
15754,Stadt,Aachen,A,Aachen,1381.0
15755,Stadt,Aalen,A,Aalen,423.0
15756,Stadt,Aarbergen,A,Aarbergen,3.0
15757,Stadt,Abenberg,A,Abenberg,5.0
15758,Stadt,Abensberg,A,Abensberg,28.0
15759,Stadt,Abentheuer,A,Abentheuer,4.0
15760,Stadt,Absberg,A,Absberg,3.0
15761,Stadt,Abstatt,A,Abstatt,8.0
15762,Stadt,Abtsgmünd,A,Abtsgmünd,4.0
15763,Stadt,Abtswind,A,Abtswind,6.0
15764,Stadt,Abtweiler,A,Abtweiler,1.0
15765,Stadt,Achberg,A,Achberg,5.0
15766,Stadt,Achern,A,Achern,68.0
15767,Stadt,Achim,A,Achim,287.0
15768,Stadt,Achslach,A,Achslach,5.0
15769,Stadt,Achstetten,A,Achstetten,2.0
15770,Stadt,Acht,A,Acht,894.0
15771,Stadt,Achtelsbach,A,Achtelsbach,1.0
15772,Stadt,Achterwehr,A,Achterwehr,7.0
15773,Stadt,Achtrup,A,Achtrup,1.0
15774,Stadt,Adelberg,A,Adelberg,6.0
15775,Stadt,Adelebsen,A,Adelebsen,10.0
15776,Stadt,Adelheidsdorf,A,Adelheidsdorf,2.0
15777,Stadt,Adelmannsfelden,A,Adelmannsfelden,2.0
15778,Stadt,Adelschlag,A,Adelschlag,1.0
15779,Stadt,Adelsdorf,A,Adelsdorf,3.0
15780,Stadt,Adelsheim,A,Adelsheim,10.0
15781,Stadt,Adelshofen,A,Adelshofen,2.0
15782,Stadt,Adelsried,A,Adelsried,4.0
15783,Stadt,Adelzhausen,A,Adelzhausen,6.0
15784,Stadt,Adenau,A,Adenau,20.0
15785,Stadt,Adenbüttel,A,Adenbüttel,2.0
15786,Stadt,Adendorf,A,Adendorf,9.0
15787,Stadt,Adlkofen,A,Adlkofen,6.0
15788,Stadt,Admannshagen-Bargeshagen,A,Admannshagen-Bargeshagen,2.0
15789,Stadt,Aerzen,A,Aerzen,7.0
15790,Stadt,Affalterbach,A,Affalterbach,13.0
15791,Stadt,Affing,A,Affing,4.0
15792,Stadt,Affinghausen,A,Affinghausen,5.0
15793,Stadt,Affler,A,Affler,1.0
15794,Stadt,Agathenburg,A,Agathenburg,4.0
15795,Stadt,Aglasterhausen,A,Aglasterhausen,4.0
15796,Stadt,Aham,A,Aham,3.0
15797,Stadt,Ahaus,A,Ahaus,76.0
15798,Stadt,Ahausen,A,Ahausen,7.0
15799,Stadt,Ahlbeck,A,Ahlbeck,11.0
15800,Stadt,Ahlden,A,Ahlden,9.0
15801,Stadt,Ahlefeld-Bistensee,A,Ahlefeld-Bistensee,2.0
15802,Stadt,Ahlen,A,Ahlen,104.0
15803,Stadt,Ahlerstedt,A,Ahlerstedt,6.0
15804,Stadt,Ahlsdorf,A,Ahlsdorf,2.0
15805,Stadt,Ahnatal,A,Ahnatal,9.0
15806,Stadt,Ahnsbeck,A,Ahnsbeck,5.0
15807,Stadt,Ahnsen,A,Ahnsen,3.0
15808,Stadt,Aholming,A,Aholming,4.0
15809,Stadt,Ahorn,A,Ahorn,65.0
15810,Stadt,Ahorntal,A,Ahorntal,4.0
15811,Stadt,Ahrbrück,A,Ahrbrück,8.0
15812,Stadt,Ahrensburg,A,Ahrensburg,65.0
15813,Stadt,Ahrensbök,A,Ahrensbök,8.0
15814,Stadt,Ahrensfelde,A,Ahrensfelde,22.0
15815,Stadt,Ahrenshoop,A,Ahrenshoop,11.0
15816,Stadt,Aicha vorm Wald,A,Aicha vorm Wald,1.0
15817,Stadt,Aichach,A,Aichach,25.0
15818,Stadt,Aichelberg,A,Aichelberg,10.0
15819,Stadt,Aichen,A,Aichen,3.0
15820,Stadt,Aichhalden,A,Aichhalden,2.0
15821,Stadt,Aichstetten,A,Aichstetten,4.0
15822,Stadt,Aichtal,A,Aichtal,7.0
15823,Stadt,Aichwald,A,Aichwald,7.0
15824,Stadt,Aidenbach,A,Aidenbach,3.0
15825,Stadt,Aidhausen,A,Aidhausen,2.0
15826,Stadt,Aidlingen,A,Aidlingen,10.0
15827,Stadt,Aiglsbach,A,Aiglsbach,3.0
15828,Stadt,Ailertchen,A,Ailertchen,1.0
15829,Stadt,Ainring,A,Ainring,4.0
15830,Stadt,Aiterhofen,A,Aiterhofen,4.0
15831,Stadt,Aitern,A,Aitern,3.0
15832,Stadt,Aitrach,A,Aitrach,10.0
15833,Stadt,Aitrang,A,Aitrang,5.0
15834,Stadt,Aland,A,Aland,10.0
15835,Stadt,Albbruck,A,Albbruck,4.0
15836,Stadt,Albersdorf,A,Albersdorf,11.0
15837,Stadt,Albershausen,A,Albershausen,1.0
15838,Stadt,Albersweiler,A,Albersweiler,2.0
15839,Stadt,Albertshofen,A,Albertshofen,2.0
15840,Stadt,Albessen,A,Albessen,1.0
15841,Stadt,Albig,A,Albig,3.0
15842,Stadt,Albstadt,A,Albstadt,64.0
15843,Stadt,Aldenhoven,A,Aldenhoven,10.0
15844,Stadt,Aldersbach,A,Aldersbach,4.0
15845,Stadt,Aldingen,A,Aldingen,16.0
15846,Stadt,Alerheim,A,Alerheim,3.0
15847,Stadt,Alesheim,A,Alesheim,2.0
15848,Stadt,Alf,A,Alf,54.0
15849,Stadt,Alfdorf,A,Alfdorf,6.0
15850,Stadt,Alfeld,A,Alfeld,33.0
15851,Stadt,Alfhausen,A,Alfhausen,18.0
15852,Stadt,Alflen,A,Alflen,2.0
15853,Stadt,Alfstedt,A,Alfstedt,1.0
15854,Stadt,Alfter,A,Alfter,39.0
15855,Stadt,Algermissen,A,Algermissen,10.0
15856,Stadt,Alheim,A,Alheim,3.0
15857,Stadt,Alken,A,Alken,5.0
15858,Stadt,Alkersleben,A,Alkersleben,1.0
15859,Stadt,Alkersum,A,Alkersum,1.0
15860,Stadt,Allenbach,A,Allenbach,5.0
15861,Stadt,Allendorf,A,Allendorf,25.0
15862,Stadt,Allensbach,A,Allensbach,54.0
15863,Stadt,Allersberg,A,Allersberg,6.0
15864,Stadt,Allershausen,A,Allershausen,17.0
15865,Stadt,Alleshausen,A,Alleshausen,2.0
15866,Stadt,Alling,A,Alling,9.0
15867,Stadt,Allmannshofen,A,Allmannshofen,1.0
15868,Stadt,Allmannsweiler,A,Allmannsweiler,4.0
15869,Stadt,Allmendingen,A,Allmendingen,7.0
15870,Stadt,Allmersbach im Tal,A,Allmersbach im Tal,2.0
15871,Stadt,Allstedt,A,Allstedt,7.0
15872,Stadt,Almdorf,A,Almdorf,4.0
15873,Stadt,Almersbach,A,Almersbach,1.0
15874,Stadt,Alpen,A,Alpen,841.0
15875,Stadt,Alpenrod,A,Alpenrod,3.0
15876,Stadt,Alperstedt,A,Alperstedt,1.0
15877,Stadt,Alpirsbach,A,Alpirsbach,14.0
15878,Stadt,Alsbach,A,Alsbach,4.0
15879,Stadt,Alsbach-Hähnlein,A,Alsbach-Hähnlein,3.0
15880,Stadt,Alsdorf,A,Alsdorf,39.0
15881,Stadt,Alsenz,A,Alsenz,10.0
15882,Stadt,Alsfeld,A,Alsfeld,33.0
15883,Stadt,Alsheim,A,Alsheim,4.0
15884,Stadt,Alt Bukow,A,Alt Bukow,1.0
15885,Stadt,Alt Krenzlin,A,Alt Krenzlin,2.0
15886,Stadt,Alt Meteln,A,Alt Meteln,2.0
15887,Stadt,Alt Schwerin,A,Alt Schwerin,1.0
15888,Stadt,Alt Tellin,A,Alt Tellin,1.0
15889,Stadt,Alt Tucheband,A,Alt Tucheband,1.0
15890,Stadt,Altbach,A,Altbach,6.0
15891,Stadt,Altdorf,A,Altdorf,98.0
15892,Stadt,Altdöbern,A,Altdöbern,12.0
15893,Stadt,Altefähr,A,Altefähr,8.0
15894,Stadt,Alteglofsheim,A,Alteglofsheim,6.0
15895,Stadt,Altena,A,Altena,89.0
15896,Stadt,Altenahr,A,Altenahr,15.0
15897,Stadt,Altenbamberg,A,Altenbamberg,1.0
15898,Stadt,Altenbeken,A,Altenbeken,32.0
15899,Stadt,Altenberg,A,Altenberg,136.0
15900,Stadt,Altenberga,A,Altenberga,2.0
15901,Stadt,Altenberge,A,Altenberge,20.0
15902,Stadt,Altenbuch,A,Altenbuch,1.0
15903,Stadt,Altenburg,A,Altenburg,171.0
15904,Stadt,Altendiez,A,Altendiez,2.0
15905,Stadt,Altendorf,A,Altendorf,41.0
15906,Stadt,Altenglan,A,Altenglan,7.0
15907,Stadt,Altenhagen,A,Altenhagen,15.0
15908,Stadt,Altenhausen,A,Altenhausen,1.0
